Contig_17573,gi|939311636|ref|XP_014269862.1|,60.98,41,16,0,155,277,137,177,2.00E-07,55.8,PREDICTED: isoaspartyl peptidase/L-asparaginase isoform X1 [Maylandia zebra]
Contig_17615,gi|972979325|ref|XP_015206097.1|,42.86,42,19,2,317,201,9,48,5.3,33.5,PREDICTED: serine/threonine-protein kinase D1 isoform X7 [Lepisosteus oculatus]
Contig_17726,gi|734614671|ref|XP_010734902.1|,83.87,31,5,0,151,59,574,604,2.00E-08,58.9,PREDICTED: testis-expressed sequence 11 protein [Larimichthys crocea]
Contig_17896,gi|736202599|ref|XP_010774912.1|,83.33,36,5,1,20,124,203,238,5.00E-09,60.8,PREDICTED: T-lymphoma invasion and metastasis-inducing protein 1-like isoform X1 [Notothenia coriiceps]
Contig_18025,gi|926693333|ref|XP_013819892.1|,71.43,14,4,0,250,209,154,167,6.7,32.7,PREDICTED: mitogen-activated protein kinase 12 [Capra hircus]
Contig_18072,gi|961883669|ref|XP_014851511.1|,53.85,26,12,0,206,283,152,177,2.1,34.3,PREDICTED: coagulation factor XI-like [Poecilia mexicana]
Contig_18129,gi|808881332|gb|KKF28979.1|,51.35,37,18,0,117,7,58,94,0.023,35.8,Cathepsin K [Larimichthys crocea]
Contig_18129,gi|808881332|gb|KKF28979.1|,75,12,3,0,253,218,25,36,0.023,25.4,Cathepsin K [Larimichthys crocea]
Contig_18157,gi|548351400|ref|XP_005727991.1|,77.14,35,8,0,265,369,609,643,2.00E-07,56.6,PREDICTED: cytoplasmic polyadenylation element-binding protein 4 [Pundamilia nyererei]
Contig_18204,gi|47213656|emb|CAF90360.1|,47.37,38,18,1,192,79,287,322,0.27,37,unnamed protein product [Tetraodon nigroviridis]
Contig_18265,gi|808884024|gb|KKF31048.1|,100,16,0,0,210,163,482,497,2,34.7,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A [Larimichthys crocea]"
Contig_18349,gi|351703739|gb|EHB06658.1|,33.33,75,42,2,12,212,164,238,1.4,35,Nogo-B receptor [Heterocephalus glaber]
Contig_18350,gi|560939168|ref|XP_006195371.1|,55.56,18,8,0,130,77,132,149,6.2,33.1,PREDICTED: transcription factor ETV7 isoform X1 [Camelus ferus]
Contig_18413,gi|808885508|gb|KKF32236.1|,55,100,42,1,4,303,195,291,7.00E-31,120,Retrovirus-related Pol polyprotein LINE-1 [Larimichthys crocea]
Contig_18431,gi|966705018|gb|KTG37259.1|,28.57,77,49,2,252,22,39,109,4.3,33.5,hypothetical protein cypCar_00021175 [Cyprinus carpio]
Contig_18481,gi|347667756|gb|AEP18495.1|,37.14,35,22,0,130,26,627,661,3.8,33.9,"enamelin, partial [Galeopterus variegatus]"
Contig_18518,gi|157142986|gb|ABV24475.1|,98.15,108,2,0,325,2,94,201,3.00E-69,216,"heat shock protein 70, partial [Siganus canaliculatus]"
Contig_18621,gi|642099300|emb|CDQ77573.1|,85.71,35,5,0,194,298,3539,3573,2.00E-23,67.4,unnamed protein product [Oncorhynchus mykiss]
Contig_18621,gi|642099300|emb|CDQ77573.1|,88.24,34,4,0,4,105,3505,3538,2.00E-23,65.5,unnamed protein product [Oncorhynchus mykiss]
Contig_18621,gi|642099300|emb|CDQ77573.1|,51.52,33,15,1,4,102,2464,2495,0.42,36.6,unnamed protein product [Oncorhynchus mykiss]
Contig_18621,gi|642099300|emb|CDQ77573.1|,53.12,32,14,1,4,99,787,817,1.3,35,unnamed protein product [Oncorhynchus mykiss]
Contig_18621,gi|642099300|emb|CDQ77573.1|,50,34,16,1,4,105,3339,3371,4.7,33.5,unnamed protein product [Oncorhynchus mykiss]
Contig_18654,gi|734617737|ref|XP_010736578.1|,97.65,85,2,0,4,258,441,525,3.00E-46,168,PREDICTED: centrosomal protein of 170 kDa protein B [Larimichthys crocea]
Contig_18736,gi|637259825|ref|XP_008101172.1|,39.39,33,20,0,152,54,1536,1568,9.2,32.3,PREDICTED: rho guanine nucleotide exchange factor 28 [Anolis carolinensis]
Contig_18866,gi|808867571|gb|KKF18101.1|,61,100,1,1,301,2,936,997,5.00E-30,121,Bloom syndrome protein [Larimichthys crocea]
Contig_18930,gi|808865074|gb|KKF16004.1|,52.13,94,8,1,4,285,14,70,2.00E-17,85.1,Acyl-CoA dehydrogenase family member 11 [Larimichthys crocea]
Contig_18991,gi|734600062|ref|XP_010755105.1|,100,54,0,0,29,190,420,473,9.00E-13,72,PREDICTED: usherin [Larimichthys crocea]
Contig_18995,gi|998721732|ref|XP_015498840.1|,36.36,44,28,0,306,175,902,945,9.3,32.7,PREDICTED: partner and localizer of BRCA2 isoform X4 [Parus major]
Contig_19121,gi|950981051|ref|XP_014455645.1|,41.94,31,18,0,144,52,125,155,7,32.3,"PREDICTED: zinc finger protein 385A, partial [Alligator mississippiensis]"
Contig_19205,gi|808872483|gb|KKF21931.1|,90,30,3,0,218,307,713,742,3.00E-09,61.6,Dynactin subunit 1 [Larimichthys crocea]
Contig_19215,gi|677416480|gb|KFQ22067.1|,44.44,36,15,2,244,137,964,994,6.2,32.7,"TBC1 domain family member 31, partial [Merops nubicus]"
Contig_19224,gi|734630008|ref|XP_010743324.1|,76.32,38,9,0,81,194,567,604,4.00E-09,60.8,PREDICTED: DNA repair protein XRCC1 [Larimichthys crocea]
Contig_19367,gi|637283523|ref|XP_008105716.1|,31.15,61,23,2,236,54,3406,3447,4.8,33.1,PREDICTED: mucin-19-like [Anolis carolinensis]
Contig_19379,gi|808876778|gb|KKF25381.1|,78.95,19,4,0,181,237,34,52,1.6,32.7,hypothetical protein EH28_11977 [Larimichthys crocea]
Contig_19384,gi|655603347|ref|XP_008267575.1|,40.82,49,27,1,34,180,268,314,1.6,35,PREDICTED: elongator complex protein 4 isoform X4 [Oryctolagus cuniculus]
Contig_19458,gi|223647052|gb|ACN10284.1|,92,50,4,0,127,276,141,190,4.00E-25,103,Carboxypeptidase N catalytic chain precursor [Salmo salar]
Contig_19539,gi|734612180|ref|XP_010733532.1|,100,28,0,0,220,303,310,337,3.00E-11,67,PREDICTED: diphthine--ammonia ligase [Larimichthys crocea]
Contig_19602,gi|808877077|gb|KKF25637.1|,53.45,58,14,2,264,130,76,133,7.00E-07,51.6,hypothetical protein EH28_01175 [Larimichthys crocea]
Contig_19620,gi|765139681|ref|XP_011481261.1|,24.72,89,54,3,268,2,27,102,3.7,33.5,"PREDICTED: sucrase-isomaltase, intestinal [Oryzias latipes]"
Contig_19669,gi|545814449|ref|XP_005662124.1|,44.74,38,20,1,183,73,226,263,4.8,33.1,PREDICTED: aquaporin-8 [Sus scrofa]
Contig_19762,gi|808863056|gb|KKF14488.1|,82.76,29,5,0,211,297,650,678,8.00E-11,48.5,Adenylate cyclase type 8 [Larimichthys crocea]
Contig_19762,gi|808863056|gb|KKF14488.1|,63.33,30,11,0,291,380,678,707,8.00E-11,41.6,Adenylate cyclase type 8 [Larimichthys crocea]
Contig_20030,gi|808879890|gb|KKF27868.1|,87.5,32,4,0,7,102,62,93,7.00E-09,56.2,hypothetical protein EH28_23986 [Larimichthys crocea]
Contig_20107,gi|317419272|emb|CBN81309.1|,50,86,32,2,226,2,136,221,5.00E-18,84,Transposable element Tcb1 transposase [Dicentrarchus labrax]
Contig_20168,gi|558160383|ref|XP_006122706.1|,56.1,41,17,1,262,140,535,574,5.00E-06,51.6,"PREDICTED: uncharacterized protein LOC102449294, partial [Pelodiscus sinensis]"
Contig_20317,gi|808865441|gb|KKF16308.1|,93.1,58,4,0,202,29,5,62,1.00E-28,114,"Solute carrier family 2, facilitated glucose transporter member 9 [Larimichthys crocea]"
Contig_20361,gi|992188603|ref|XP_007241412.2|,57.14,49,16,1,164,295,2,50,3.00E-06,51.2,PREDICTED: uncharacterized protein LOC103022124 [Astyanax mexicanus]
Contig_20392,gi|908485679|ref|XP_013123807.1|,32.88,73,35,2,286,86,24,88,0.14,37.4,PREDICTED: uncharacterized protein LOC102075991 isoform X5 [Oreochromis niloticus]
Contig_20418,gi|884943805|ref|XP_012998702.1|,42.22,45,22,1,149,283,5892,5932,6,33.1,PREDICTED: LOW QUALITY PROTEIN: G-protein coupled receptor 98 [Cavia porcellus]
Contig_20515,gi|765169934|ref|XP_011471457.1|,30.59,85,54,2,273,25,365,446,1.9,34.7,PREDICTED: matrin-3 [Oryzias latipes]
Contig_20536,gi|488530294|ref|XP_004456919.1|,31.75,63,43,0,20,208,241,303,2.8,34.3,PREDICTED: zinc finger protein 772 isoform X3 [Dasypus novemcinctus]
Contig_20596,gi|836698587|ref|XP_012787748.1|,30.77,65,44,1,57,251,143,206,8.7,32.3,PREDICTED: E3 ubiquitin-protein ligase parkin [Sorex araneus]
Contig_20657,gi|767927944|ref|XP_011511584.1|,39.39,33,20,0,118,216,2463,2495,2.2,34.7,PREDICTED: kalirin isoform X9 [Homo sapiens]
Contig_20730,gi|928056283|ref|XP_013877462.1|,27.85,79,52,2,245,9,796,869,0.12,38.1,PREDICTED: uncharacterized protein LOC106527204 [Austrofundulus limnaeus]
Contig_21058,gi|1012194379|ref|XP_016010956.1|,30.12,83,37,3,293,75,178,249,0.29,37,"PREDICTED: acyl-coenzyme A synthetase ACSM3, mitochondrial [Rousettus aegyptiacus]"
Contig_21169,gi|808867689|gb|KKF18204.1|,95.35,43,2,0,67,195,250,292,3.00E-17,84.7,"Outer dense fiber protein 2, partial [Larimichthys crocea]"
Contig_21305,gi|690425711|ref|XP_009331831.1|,34.33,67,39,3,292,104,160,225,6.9,33.1,PREDICTED: endoplasmic reticulum metallopeptidase 1 [Pygoscelis adeliae]
Contig_21372,gi|317418918|emb|CBN80956.1|,54.05,37,16,1,261,154,35,71,0.001,44.3,Transposase [Dicentrarchus labrax]
Contig_21462,gi|918627265|ref|XP_013378146.1|,23.75,80,60,1,251,15,421,500,5.4,33.1,PREDICTED: LOW QUALITY PROTEIN: acyl-coenzyme A oxidase-like protein [Chinchilla lanigera]
Contig_21471,gi|808879842|gb|KKF27820.1|,97.56,41,1,0,158,280,32,72,1.00E-16,82,BTB/POZ domain-containing protein 17 [Larimichthys crocea]
Contig_21638,gi|507973314|ref|XP_004691357.1|,34.09,44,29,0,214,83,293,336,0.97,35.4,PREDICTED: phosphatidylinositol 5-phosphate 4-kinase type-2 alpha [Condylura cristata]
Contig_21639,gi|667335486|ref|XP_008592927.1|,36.21,58,31,2,301,146,21,78,0.47,36.2,PREDICTED: LOW QUALITY PROTEIN: olfactory receptor 1030-like [Galeopterus variegatus]
Contig_21687,gi|33504503|ref|NP_878280.1|,29.11,79,45,3,75,278,772,850,6.3,32.7,DNA mismatch repair protein Msh6 [Danio rerio]
Contig_21706,gi|696984738|ref|XP_009560570.1|,48.15,27,13,1,123,46,57,83,7.5,32.7,"PREDICTED: LOW QUALITY PROTEIN: cullin-9, partial [Cuculus canorus]"
Contig_21958,gi|808865207|gb|KKF16115.1|,95,20,1,0,217,276,246,265,0.001,43.5,"Type I inositol-1,4,5-trisphosphate 5-phosphatase [Larimichthys crocea]"
Contig_22060,gi|548457410|ref|XP_005677538.1|,50,28,14,0,148,231,354,381,1.7,34.7,PREDICTED: cyclic AMP-responsive element-binding protein 3-like protein 4 isoform X9 [Capra hircus]
Contig_22073,gi|551502571|ref|XP_005802829.1|,100,18,0,0,309,256,9,26,0.13,38.1,PREDICTED: histone acetyltransferase KAT7 isoform X4 [Xiphophorus maculatus]
Contig_22159,gi|808874955|gb|KKF23932.1|,78.05,41,9,0,151,273,42,82,6.00E-09,57.4,Transcription factor GATA-3 [Larimichthys crocea]
Contig_22199,gi|808859599|gb|KKF11705.1|,81.82,22,4,0,50,115,225,246,0.012,40.4,hypothetical protein EH28_24378 [Larimichthys crocea]
Contig_22266,gi|573904077|ref|XP_006639761.1|,40.62,32,19,0,164,259,57,88,1,35,PREDICTED: olfactory receptor 1G1-like [Lepisosteus oculatus]
Contig_22273,gi|1011564206|gb|KYO20034.1|,47.06,34,18,0,145,44,386,419,3.1,33.9,lysosome-associated membrane glycoprotein 3 precursor isoform A [Alligator mississippiensis]
Contig_22353,gi|808859599|gb|KKF11705.1|,77.27,22,5,0,15,80,225,246,0.039,39.3,hypothetical protein EH28_24378 [Larimichthys crocea]
Contig_22414,gi|966710463|gb|KTG42701.1|,31.15,61,33,2,208,32,758,811,1.5,35,hypothetical protein cypCar_00011103 [Cyprinus carpio]
Contig_22492,gi|982231873|ref|XP_015300541.1|,36.07,61,33,2,124,288,397,457,2.2,34.3,PREDICTED: acetylcholinesterase collagenic tail peptide isoform X3 [Macaca fascicularis]
Contig_22623,gi|847096973|ref|XP_012811456.1|,48.57,35,14,1,183,79,155,185,5.7,33.1,PREDICTED: uncharacterized protein LOC100491725 [Xenopus tropicalis]
Contig_22644,gi|765131000|ref|XP_011477774.1|,59.78,92,1,1,4,279,1144,1199,6.00E-25,107,PREDICTED: membrane-associated phosphatidylinositol transfer protein 2-like [Oryzias latipes]
Contig_22921,gi|955516690|ref|XP_004430190.2|,50,30,15,0,113,24,343,372,3.1,34.3,PREDICTED: 2'-5'-oligoadenylate synthase 1 [Ceratotherium simum simum]
Contig_22948,gi|119570802|gb|EAW50417.1|,42.11,38,22,0,259,146,67,104,5.9,32.7,hCG1820370 [Homo sapiens]
Contig_23047,gi|704281191|ref|XP_010166017.1|,38,50,27,3,251,105,1,47,2.4,34.3,"PREDICTED: dynein heavy chain 10, axonemal, partial [Caprimulgus carolinensis]"
Contig_23061,gi|734595945|ref|XP_010734274.1|,100,31,0,0,277,185,140,170,1.00E-15,78.6,PREDICTED: glypican-6-like [Larimichthys crocea]
Contig_23162,gi|765114904|ref|XP_011487033.1|,85.71,28,4,0,299,216,783,810,1.3,35,PREDICTED: cyclin-dependent kinase-like 5 isoform X3 [Oryzias latipes]
Contig_23290,gi|1020393064|ref|XP_016132507.1|,100,21,0,0,268,206,60,80,3.00E-07,52,PREDICTED: ankyrin repeat and sterile alpha motif domain-containing protein 1B-like isoform X1 [Sinocyclocheilus grahami]
Contig_23376,gi|940767458|ref|XP_014323472.1|,35.71,42,21,1,318,193,269,304,3.8,33.9,PREDICTED: carcinoembryonic antigen-related cell adhesion molecule 1-like [Myotis lucifugus]
Contig_23439,gi|686734902|ref|XP_009244173.1|,32.56,43,29,0,46,174,104,146,9.9,32.3,PREDICTED: C-terminal-binding protein 2-like [Pongo abelii]
Contig_23536,gi|946626845|ref|XP_014425639.1|,30.91,55,38,0,23,187,57,111,4,33.5,PREDICTED: lysosomal alpha-mannosidase [Pelodiscus sinensis]
Contig_23642,gi|634894357|ref|XP_007955593.1|,29.03,62,40,1,28,213,23,80,5.2,33.1,PREDICTED: breakpoint cluster region protein-like [Orycteropus afer afer]
Contig_23825,gi|742167331|ref|XP_010848989.1|,32.5,80,48,2,91,321,651,727,2.6,34.3,PREDICTED: LOW QUALITY PROTEIN: MHC class II transactivator [Bison bison bison]
Contig_23868,gi|148706383|gb|EDL38330.1|,34.62,52,33,1,213,61,17,68,6.9,32,mCG141370 [Mus musculus]
Contig_23887,gi|573887788|ref|XP_006631666.1|,30.12,83,52,2,248,15,609,690,9.7,32.7,PREDICTED: volume-regulated anion channel subunit LRRC8E-like [Lepisosteus oculatus]
Contig_24004,gi|671019869|ref|XP_008700764.1|,33.96,53,35,0,101,259,87,139,1.8,34.3,"PREDICTED: probable RNA polymerase II nuclear localization protein SLC7A6OS, partial [Ursus maritimus]"
Contig_24205,gi|929070441|ref|XP_014042150.1|,35.09,57,36,1,143,310,205,261,2.4,34.3,PREDICTED: uncharacterized protein LOC106595298 [Salmo salar]
Contig_24248,gi|1008783043|ref|XP_015863110.1|,33.33,72,37,2,89,295,858,921,4.5,33.5,PREDICTED: ATP-dependent DNA helicase Q4 isoform X4 [Peromyscus maniculatus bairdii]
Contig_24251,gi|449268896|gb|EMC79726.1|,34.55,55,34,1,175,339,42,94,3.2,34.3,"Putative proline-rich protein 21, partial [Columba livia]"
Contig_24293,gi|1007794309|ref|XP_015796118.1|,50,46,23,0,201,64,281,326,3.00E-06,51.6,PREDICTED: uncharacterized protein LOC107372402 [Nothobranchius furzeri]
Contig_24534,gi|974088123|ref|XP_015242183.1|,40,35,21,0,228,124,69,103,5.2,32,PREDICTED: C-C motif chemokine 4 homolog [Cyprinodon variegatus]
Contig_24582,gi|560939271|ref|XP_006195421.1|,41.67,36,21,0,173,66,2,37,1.4,35,PREDICTED: oxytocin receptor [Camelus ferus]
Contig_24591,gi|831553912|ref|XP_012729197.1|,34.33,67,38,2,25,207,237,303,2.2,34.3,PREDICTED: insulin-like growth factor 1 receptor isoform X1 [Fundulus heteroclitus]
Contig_24593,gi|808858610|gb|KKF10956.1|,44.09,93,50,2,277,2,85,176,2.00E-14,75.9,Retrovirus-related Pol polyprotein LINE-1 [Larimichthys crocea]
Contig_24603,gi|928063415|ref|XP_013881265.1|,26.8,97,58,4,286,26,1555,1648,0.73,36.2,PREDICTED: titin-like [Austrofundulus limnaeus]
Contig_24605,gi|734609327|ref|XP_010731962.1|,71.83,71,14,2,93,305,1669,1733,6.00E-22,99,PREDICTED: collagen alpha-1(XI) chain-like [Larimichthys crocea]
Contig_24667,gi|47212893|emb|CAF96451.1|,51.61,31,13,1,108,194,14,44,0.95,33.1,"unnamed protein product, partial [Tetraodon nigroviridis]"
Contig_24687,gi|734618908|ref|XP_010737228.1|,70.83,72,11,2,338,129,844,907,3.00E-23,102,"PREDICTED: membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 [Larimichthys crocea]"
Contig_24694,gi|686600346|ref|XP_009276414.1|,30.43,69,41,2,228,25,26,88,0.44,36.6,PREDICTED: LOW QUALITY PROTEIN: tetratricopeptide repeat protein 40 [Aptenodytes forsteri]
Contig_24748,gi|808879890|gb|KKF27868.1|,86.67,30,4,0,7,96,62,91,2.00E-07,52.8,hypothetical protein EH28_23986 [Larimichthys crocea]
Contig_24800,gi|808885769|gb|KKF32470.1|,58.82,68,20,4,108,302,38,100,6.00E-11,63.9,Calponin-1 [Larimichthys crocea]
Contig_24981,gi|823397637|ref|XP_012412174.1|,30.91,55,33,1,97,246,1669,1723,1.6,34.7,PREDICTED: LOW QUALITY PROTEIN: MAM and LDL-receptor class A domain-containing protein 1 [Trichechus manatus latirostris]
Contig_25130,gi|528763127|gb|EPY82786.1|,38.98,59,32,1,34,198,826,884,6.1,33.5,hypothetical protein CB1_000626007 [Camelus ferus]
Contig_25308,gi|734607172|ref|XP_010730765.1|,97.03,101,3,0,2,304,4764,4864,3.00E-40,152,PREDICTED: obscurin-like [Larimichthys crocea]
Contig_25345,gi|658854864|ref|XP_008410054.1|,38.1,42,26,0,63,188,322,363,4.8,33.1,PREDICTED: 5-hydroxytryptamine receptor 1B-like [Poecilia reticulata]
Contig_25425,gi|803248493|ref|XP_011984223.1|,72.73,33,9,0,4,102,226,258,2.00E-07,56.2,PREDICTED: anoctamin-8 isoform X4 [Ovis aries musimon]
Contig_25514,gi|677248968|gb|KFP58946.1|,42.5,40,22,1,160,44,96,135,4.4,33.1,"hypothetical protein N322_01950, partial [Cariama cristata]"
Contig_25552,gi|597746934|ref|XP_007235466.1|,38.89,54,30,1,81,233,658,711,0.8,35.8,PREDICTED: SUMO-specific isopeptidase USPL1 isoform X1 [Astyanax mexicanus]
Contig_25685,gi|961880561|ref|XP_014850725.1|,41.67,36,21,0,260,153,1235,1270,6.7,32.7,PREDICTED: low-density lipoprotein receptor-related protein 2-like isoform X3 [Poecilia mexicana]
Contig_25807,gi|808886405|gb|KKF32995.1|,62.96,27,10,0,210,290,1144,1170,0.002,37.4,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 [Larimichthys crocea]"
Contig_25807,gi|808886405|gb|KKF32995.1|,100,11,0,0,170,202,1131,1141,0.002,27.7,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 [Larimichthys crocea]"
Contig_25827,gi|808858788|gb|KKF11111.1|,82.61,46,8,0,55,192,128,173,5.00E-18,87,putative hexokinase HKDC1 [Larimichthys crocea]
Contig_25827,gi|808858788|gb|KKF11111.1|,47.62,42,19,2,55,177,575,614,3.00E-04,46.6,putative hexokinase HKDC1 [Larimichthys crocea]
Contig_25867,gi|719760267|ref|XP_010216106.1|,31.94,72,47,1,263,48,390,459,2.9,33.9,PREDICTED: polymeric immunoglobulin receptor-like [Tinamus guttatus]
Contig_25981,gi|808869866|gb|KKF19806.1|,64.52,31,10,1,210,121,135,165,0.008,33.9,Interleukin-1 receptor accessory protein-like 1-B [Larimichthys crocea]
Contig_25981,gi|808869866|gb|KKF19806.1|,70.59,17,5,0,254,204,119,135,0.008,28.9,Interleukin-1 receptor accessory protein-like 1-B [Larimichthys crocea]
Contig_26057,gi|938079095|gb|KPP75178.1|,56,100,11,3,303,4,455,521,3.00E-21,95.1,"transmembrane protease serine 5-like, partial [Scleropages formosus]"
Contig_26225,gi|734599904|ref|XP_010754949.1|,93.1,58,4,0,295,122,291,348,3.00E-18,86.7,PREDICTED: endoplasmic reticulum lectin 1 isoform X1 [Larimichthys crocea]
Contig_26441,gi|1007788557|ref|XP_015830725.1|,100,70,0,0,311,102,407,476,2.00E-39,145,PREDICTED: zinc transporter Slc39a7-like [Nothobranchius furzeri]
Contig_26472,gi|929313230|ref|XP_014034387.1|,82.76,29,5,0,190,276,4,32,1.00E-06,52.8,PREDICTED: zinc transporter SLC39A11 isoform X3 [Salmo salar]
Contig_26487,gi|929106703|ref|XP_014064549.1|,40,55,22,3,284,141,215,265,0.18,37.4,PREDICTED: uncharacterized protein LOC106609988 [Salmo salar]
Contig_26559,gi|285402808|ref|NP_001160229.1|,35.85,53,30,1,21,167,94,146,1.1,35,vomeronasal 1 receptor 124 [Mus musculus]
Contig_26584,gi|641697972|ref|XP_008137442.1|,30.88,68,26,2,159,299,38,105,5.3,33.1,"PREDICTED: LOW QUALITY PROTEIN: protein phosphatase 1 regulatory subunit 36, partial [Eptesicus fuscus]"
Contig_26622,gi|938061346|gb|KPP63629.1|,39.53,43,26,0,183,311,20,62,1.9,34.7,hypothetical protein Z043_118092 [Scleropages formosus]
Contig_26636,gi|928036696|ref|XP_013866971.1|,50,30,14,1,123,37,609,638,7.3,32.7,PREDICTED: SH3 domain-containing RING finger protein 3 [Austrofundulus limnaeus]
Contig_26653,gi|734596158|ref|XP_010735454.1|,87.27,55,6,1,2,166,601,654,1.00E-11,65.5,PREDICTED: rho guanine nucleotide exchange factor 12-like isoform X1 [Larimichthys crocea]
Contig_26653,gi|734596158|ref|XP_010735454.1|,75,12,3,0,252,287,646,657,1.00E-11,27.3,PREDICTED: rho guanine nucleotide exchange factor 12-like isoform X1 [Larimichthys crocea]
Contig_26660,gi|938083973|gb|KPP78875.1|,81.82,44,7,1,3,134,47,89,6.00E-15,73.6,hypothetical protein Z043_101586 [Scleropages formosus]
Contig_26682,gi|765116018|ref|XP_011491317.1|,81.82,22,4,0,179,114,147,168,0.001,44.7,PREDICTED: uncharacterized protein LOC101169027 [Oryzias latipes]
Contig_26746,gi|734631728|ref|XP_010744263.1|,94.44,36,2,0,3,110,277,312,4.00E-16,79.3,PREDICTED: methyltransferase-like protein 8 [Larimichthys crocea]
Contig_26817,gi|507571530|ref|XP_004669365.1|,35.29,68,37,3,195,4,59,123,6,32.7,PREDICTED: alpha-tocopherol transfer protein-like isoform X1 [Jaculus jaculus]
Contig_26837,gi|642006914|emb|CDQ97252.1|,95.45,22,1,0,236,301,65,86,5.00E-06,50.8,unnamed protein product [Oncorhynchus mykiss]
Contig_26858,gi|642041187|emb|CDQ93515.1|,37.5,40,25,0,160,279,64,103,1.3,33.9,unnamed protein product [Oncorhynchus mykiss]
Contig_26963,gi|239977263|sp|A6MFL1.1|VKT1_DEMVE,40,40,19,1,126,7,27,61,8.5,30.8,RecName: Full=Kunitz-type serine protease inhibitor vestiginin-1; AltName: Full=Vestiginin-6; Flags: Precursor
Contig_27062,gi|734634218|ref|XP_010745633.1|,96.18,131,5,0,394,2,61,191,8.00E-86,262,PREDICTED: uncharacterized protein LOC104932167 [Larimichthys crocea]
Contig_27075,gi|734615819|ref|XP_010735521.1|,80,35,7,0,118,222,532,566,3.00E-09,62,PREDICTED: LOW QUALITY PROTEIN: neuralized-like protein 4 [Larimichthys crocea]
Contig_27075,gi|734615819|ref|XP_010735521.1|,70.83,24,7,0,136,207,943,966,0.002,44.3,PREDICTED: LOW QUALITY PROTEIN: neuralized-like protein 4 [Larimichthys crocea]
Contig_27075,gi|734615819|ref|XP_010735521.1|,46.67,30,16,0,118,207,737,766,0.075,39.3,PREDICTED: LOW QUALITY PROTEIN: neuralized-like protein 4 [Larimichthys crocea]
Contig_27075,gi|734615819|ref|XP_010735521.1|,43.33,30,17,0,118,207,166,195,3.6,33.9,PREDICTED: LOW QUALITY PROTEIN: neuralized-like protein 4 [Larimichthys crocea]
Contig_27134,gi|930775323|ref|XP_005953315.2|,31.15,61,41,1,241,59,27,86,4,33.1,PREDICTED: sodium channel protein type 4 subunit alpha B-like [Haplochromis burtoni]
Contig_27183,gi|808874114|gb|KKF23298.1|,85.57,97,14,0,293,3,1,97,2.00E-48,167,MAD2L1-binding protein [Larimichthys crocea]
Contig_27273,gi|938084448|gb|KPP79253.1|,36.36,55,30,2,92,247,15,67,3,33.5,tRNA:m(4)X modification enzyme TRM13-like [Scleropages formosus]
Contig_27294,gi|637258289|ref|XP_008100911.1|,44.16,77,42,1,4,231,194,270,9.00E-08,56.2,PREDICTED: uncharacterized protein K02A2.6-like isoform X1 [Anolis carolinensis]
Contig_27414,gi|47210225|emb|CAF90907.1|,68.97,29,9,0,204,290,1,29,0.002,43.5,"unnamed protein product, partial [Tetraodon nigroviridis]"
Contig_27415,gi|675432350|ref|XP_008930306.1|,39.02,41,25,0,146,268,231,271,6.9,33.1,PREDICTED: prolactin receptor [Manacus vitellinus]
Contig_27565,gi|808847783|gb|KKF08812.1|,95.45,22,1,0,4,69,403,424,4.00E-05,48.5,mRNA-decapping enzyme 1A [Larimichthys crocea]
Contig_27597,gi|874459942|ref|XP_012950433.1|,28.24,85,54,2,293,54,5,87,0.7,35.8,PREDICTED: transcription factor E2F3 isoform X3 [Anas platyrhynchos]
Contig_27606,gi|884754110|ref|XP_005140366.2|,34.94,83,40,2,59,265,73,155,0.24,37,"PREDICTED: plectin, partial [Melopsittacus undulatus]"
Contig_27636,gi|700341801|ref|XP_009914720.1|,65.57,61,13,1,250,92,24,84,1.00E-17,84,"PREDICTED: solute carrier family 12 member 3-like, partial [Haliaeetus albicilla]"
Contig_27674,gi|683921126|ref|XP_009091523.1|,53.12,32,12,3,107,15,1441,1470,3.7,33.5,PREDICTED: zinc finger protein 831 [Serinus canaria]
Contig_27774,gi|625230378|ref|XP_007606362.1|,97.22,36,1,0,205,312,33,68,2.00E-15,74.3,PREDICTED: rap guanine nucleotide exchange factor 2-like [Cricetulus griseus]
Contig_27794,gi|585154983|ref|XP_006729835.1|,43.33,30,17,0,6,95,571,600,3.2,33.9,PREDICTED: integrator complex subunit 8 [Leptonychotes weddellii]
Contig_27874,gi|734626088|ref|XP_010741169.1|,100,17,0,0,230,280,123,139,6.00E-06,45.8,"PREDICTED: 28S ribosomal protein S9, mitochondrial [Larimichthys crocea]"
Contig_27874,gi|734626088|ref|XP_010741169.1|,78.57,14,3,0,108,149,110,123,6.00E-06,28.1,"PREDICTED: 28S ribosomal protein S9, mitochondrial [Larimichthys crocea]"
Contig_27989,gi|984135742|ref|XP_015359856.1|,81.82,44,8,0,9,140,20,63,2.00E-15,79.7,PREDICTED: AT-rich interactive domain-containing protein 4B [Marmota marmota marmota]
Contig_28025,gi|734606050|ref|XP_010730147.1|,100,69,0,0,277,71,174,242,9.00E-46,163,PREDICTED: sex comb on midleg-like protein 2 isoform X1 [Larimichthys crocea]
